id_candidat,SEMESTRE,ANNEE_SEMESTRE,MODULE,NOTE_MODULE
143,S5,,PROGRAMMATION ORIENTE OBJET /INTERFACE HOMME MACHINE,10
143,S5,,RESEAUX,10.063
143,S5,,SYSTEM D'INFORMATION /BASE DE DONNEES,10.375
143,S6,,GENIE LOGICIEL/ANALYSE ORIENTE OBJET EN UML,12.313
143,S6,,TECHNIQUES WEB ET MULTIMEDIA,11.75
143,S6,,STAGE ET PROJET DE FIN D'ETUDES,16
1841,S1,2011/2012,ANALYSE 1,7
1841,S1,2011/2012,MECANIQUE DU POINT-THERMODYNAMIQUE,13
1841,S1,2011/2012,CHIMIE GENERALE,10.23
1841,S1,2011/2012,LANGUE ET COMMUNICATION 1,13
1841,S2,2010/2011,"INFORMATIQUE, ARCHITECTURE ET SYSTEME D'EXPLOITATION",11
1841,S2,2010/2011,LANGUE ET COMMUNICATION 2,10
1841,S2,2010/2011,ALGEBRE,10
1841,S2,2010/2011,ELECTRICITE ET ELECTRONIQUE,10.3
1841,S3,2012/2013,"ALGORITHMIQUE, PROGRAMMATION",10
1841,S3,2012/2013,ANALYSE 2,13
1841,S3,2012/2013,"ANALYSE NUMERIQUE, PROBABILITE ET STATISTIQUES",10
1841,S3,2012/2013,ELECTROMAGNETISME ET OPTIQUE,11.5
1841,S4,2012/2013,ALGORITHMIQUE ET PROGRAMMATION ORIENTEE OBJET,7.25
1841,S4,2012/2013,SYSTEME D'INFORMATIONS,14
1841,S4,2012/2013,"LOGIQUE, THEORIE DES LANGAGES ",10
1841,S4,2012/2013,THEORIE DE GRAPHES ,10.5
1841,S5,2013/2014,SYSTEMES ET RESEAUX,11.5
1841,S5,2013/2014,TRADUCTION DES LANGAGES,14
1841,S5,2013/2014,GENIE LOGICIEL,11.5
1841,S5,2013/2014,RECHERCHE OPERATIONNELLE,10
1841,S6,2013/2014,PROJET DE FIN D'ETUDES ,16.75
1841,S6,2013/2014,STAGE,15
1841,S6,2013/2014,TRAITEMENT DE SIGNAL ,8
1841,S6,2013/2014,GESTION DE PROJET ,10
377,S1,2012-2013,ALGEBRE 1,15.5
377,S1,2011-2012,ANALYSE 1,11.5
377,S1,2011-2012,LC1-INFORMATIQUE 1,10.75
377,S1,2011-2012,PHYSIQUE 1,10
377,S2,2012-2013,ANALYSE 2,10.5
377,S2,2012-2013,LC2-INFORMATIQUE 2,15.05
377,S2,2012-2013,PHYSIQUE 2,11.5
377,S2,2012-2013,PROBA STAT-ALGEBRE 2,13
377,S3,2013-2014,ANALYSE 3,8.75
377,S3,2013-2014,ARCHITECTURE DES ORDINATEURS ,11
377,S3,2013-2014,LANG 1 - INFO2,13.55
377,S3,2012-2013,PHYSIQUE MA 3,10.93
377,S4,2013-2014,ALGORITHMIQUE,13.5
377,S4,2013-2014,LANG 1 SYSTEME D'EXPLOITATION,12.4
377,S4,2013-2014,MATHEMATIQUES,10.25
377,S4,2013-2014,PROGRAMMATION OBJET,12.25
377,S5,2014-2015,BASES DE DONNEES,16
377,S5,2014-2015,COMPILATION,14
377,S5,2014-2015,CONCEPTION ORIENTEE OBJETS (UML),10
377,S5,2014-2015,PROGRAMMATION ORIENTEE OBJETS (LANGAGE: C++),15
377,S5,2014-2015,RECHERCHE OPERATIONNELLE,12.5
377,S5,2014-2015,RESEAUX,11
377,S6,2014-2015,BASES DE DONNEES AVANCEES,14
377,S6,2014-2015,JAVA,16.5
377,S6,2014-2015,JAVA AVANCEE,10.5
377,S6,2014-2015,PROGRAMMATION MOBILE,14.75
377,S6,2014-2015,PT 1,15.4
377,S6,2014-2015,PT 2,15.4
3958,S1,2015,ANALYSE 1,10
3958,S1,2013,MECANIQUE DU POINT-THERMODYNAMIQUE,11.6
3958,S1,2014,CHIMIE GENERALE,10.03
3958,S1,2010,LANGUE ET COMMUNICATION 1,10.36
3958,S2,2010,"INFORMATIQUE,ARCHITECTURE ET SYSTEME D'EXPLOITATION",10
3958,S2,2010,LANGUE ET COMMUNICATION 2,10.37
3958,S2,2010,ALGEBRE,10
3958,S2,2010,ELECTRICITE ET ELECTRONIQUE,10.4
3958,S3,2011,"ALGORITHMIQUE,PROGRAMMATION",10
3958,S3,2011,ANALYSE 2,10
3958,S3,2011,"ANALYSE NUMERIQUE,PROBABILITE ET STATISTIQUES",10
3958,S3,2012,ELECTROMAGNETISME ET OPTIQUE,11.95
3958,S4,2014,ALGORITHMIQUE ET PROGRAMMATION ORIENTEE OBJET,15
3958,S4,2011,SYSTEME D'INFORMATIONS,12
3958,S4,2011,"LOGIQUE,THEORIES DES LANGAGES",11.38
3958,S4,2011,THEORIE DE GRAPHES,10
3958,S5,2012,SYSTEMES ET RESEAUX,10
3958,S5,2013,TRADUCTION DES LANGAGES,12
3958,S5,2012,GENIE LOGICIEL,10
3958,S5,2012,RECHERCHE OPERATIONNELLE,10
3958,S6,2012,PROJET DE FIN D'ETUDES,16
3958,S6,2015,STAGE,15
3958,S6,2014,TRAITEMENT DE SIGNAL,10
3958,S6,2014,GESTION DE PROJET,10
340,S1,,NAN,
340,S2,,NAN,
340,S3,2014,ARCHITECTURE DES ORDINATEURS,10.6
340,S3,2014,PROJET EN ASSEMBLEUR,10.06
340,S3,2014,MECANIQUE DU SOLIDE,8.8
340,S3,2014,ELECTROMAGNETISME,13.6
340,S3,2014,ANALYSE 3,12
340,S3,2014,LANGUE 3,10.5
340,S3,2014,INFORMATIQUE 3,17
340,S4,2014,PROBABILITES -STATISTIQUES,9
340,S4,2014,METHODE NUMERIQUE,3.5
340,S4,2014,SYSTEME D'EXPLOITATION,6.8
340,S4,2014,PROJET EN UNIX,15.6
340,S4,2014,ALGORITHMES ET STRUCTURE DE DONNEES,18
340,S4,2014,INMPLMENTATION EN C,16.5
340,S4,2014,LANGUE 4,13
340,S4,2014,INFORMATIQUE 4,14
340,S5,2015,BASE DE DONNEES ,14
340,S5,2015,COMPILATION,10
340,S5,2015,RESEAUX,7
340,S5,2015,RECHERCHE OPERATIONNELLE,14
340,S5,2015,"C,0,0(UML)",10
340,S5,2015,"P,O,O EN C++",12.5
340,S6,2015,BASE DE DONNEES 2,8
340,S6,2015,PROJET TUTORE,16
340,S6,2015,PROGRAMATION SYSTEME,15
340,S6,2015,PROJET TUTORE,11.5
340,S6,2015,RESEAUX 2,13
340,S6,2015,"P,O,O EN JAVA",11
7034,S1,2013,PHYSIQUE 1,12.84
7034,S1,2012, LANGUE ET METHODOLOGIE,10.38
7034,S1,2013,ANALYSE 1,10.25
7034,S1,2013,ALGEBRE 1,9.47
7034,S2,2013,PHYSIQUE 2,7.88
7034,S2,2012, LANGUE ET INFORMATIQUE,10.10
7034,S2,2013,ANALYSE 2,13.88
7034,S2,2013,ALGEBRE 2,11.35
7034,S3,2014, ANALYSE IV,11.00
7034,S3,2014,LC-INFORMATIQUE,10.31
7034,S3,2014,ARCHITECTURE DES ORDINATEURS ET PROJET EN ASSEMBLEUR,13.41
7034,S3,2014,PHYSIQUE III,11.50
7034,S4,2014,SYSTEME D'EXPLOITATION,8.98
7034,S4,2014,LANGUE ET TEX MAPLE,11.39
7034,S4,2014,STRUCTURE DE DONNEES,10.59
7034,S4,2014,PROBABILITE ET STATISTIQUES ANALYSE NUMERIQUES,10.48
7034,S5,,BASE DE DONNEES,12.44
7034,S5,,COMPILATION,12.88
7034,S5,,RESEAUX,14.63
7034,S5,,RECHERCHE OPPERATIONNELLE,11.33
7034,S5,,CONCEPTION ORIENTEE OBJE (UML),10.43
7034,S5,,PROGRAMMATION ORIENTEE OBJET (JAVA),11.75
7034,S6,,BASE DE DONNEES ET PROGRAMMATION WEB ,10.25
7034,S6,,INTERFACE HOMME MACHINE ,12.63
7034,S6,,ADMINISTRATION DES RESEAUX INFORMATIQUE,12.56
7034,S6,,INTERCONNEXION DE RESEAUX ,12.63
7034,S6,,PROJET TUTORE,15.00
7034,S6,,PROJET TUTORE,15.00
3855,S1,2011,LANGUE 1,12.4
3855,S1,2011,METHODOLOGIE,14.06
3855,S1,2011,ALGEBRE1,6.6
3855,S1,2011,ANALYSE1,8.6
3855,S1,2011,MECANIQUE,11.525
3855,S1,2011,THERMODYNAMIQUE,11.85
3855,S2,2012,INFORMATIQUE 2,12.35
3855,S2,2012,LANGUE-COMMUNICATION 2,11.6
3855,S2,2012,ANALYSE2,9.6
3855,S2,2012,ALGEBRE2,10.4
3855,S2,2012,ELECTRICITE 1,8.659
3855,S2,2012,OPTIQUE GEOMETRIQUE 1,11.809
3855,S3,2013,PROGRAMMATION C,11.25
3855,S3,2013,LANGUE 3,8.5
3855,S3,2013,ANALYSE 3,5
3855,S3,2013,ARCHITECTURE DES ORDINATEUR ET PROJ.ASS,13.5
3855,S3,2013,MECANIQUE DU SOLIDE,10.13
3855,S3,2013,ELECTROMAGNETISME,13.13
3855,S4,2014,TEX ET MAPLE,14
3855,S4,2014,LANGUE 4,13.5
3855,S4,2014,SYSTEM D'EXPLOITATION ET PROJET,11.17
3855,S4,2014,ALGORITHMES ET STRUCTURES DE DONNEES,14
3855,S4,2014,METHODES NUMERIQUES,2.5
3855,S4,2014,PROBABILITES ET STATISTIQUES,10
3855,S5,2014,BASES DE DONNEES,8.741
3855,S5,2014,COMPILATION,8.21
3855,S5,2014,RESEAUX,8.5
3855,S5,2014,RECHERCHE OPERATIONELLE,10
3855,S5,2014,CONCEPTION ORIENTEE OBJETS (UML),11.55
3855,S5,2014,PROGRAMMATION ORIENTEE OBJETS (JAVA),13
3855,S6,2015,BASES DE DONNEES AVANCEES,8.78
3855,S6,2015,RESEAUX AVANCES,12.25
3855,S6,2015,DEVLOPPEMENT WEB DYNAMIQUES (JEE),10.2
3855,S6,2015,GENIE LOGICIEL,11.25
3855,S6,2015,PROJET TUTORE 1,15.5
3855,S6,2015,PROJET TUTORE 2,15.5
7500,S1,2012-2013,LANGUES ET TECHNIQUES D'EXPRESSION ET DE COMMUNICATION,13.6
7500,S1,2012-2013,CONNAISSANCE ET COMPETENCES GENERAL 1,13.52
7500,S1,2012-2013,COMPOSANTS NUMERIQUES ET ARCHITECTURE DES ORDINATEURS,13.7
7500,S1,2012-2013,ALGORITHMIQUES ET BASE DE LA PROGRAMMATION,13.26
7500,S2,2012-2013,CONNAISANCES ET COMPETENCES GENERALES 2,14.64
7500,S2,2012-2013,ALGORITHMIQUE ET STRUCTURES DE DONNEES,14.35
7500,S2,2012-2013,SYSTEME D'EXPLOITATION ET INITIATION AUX RESEAUX,12
7500,S2,2012-2013,SYSTEMES D'INFORMATION ET DE BASE DE DONNEES,12
7500,S3,2013-2014,ADMINISTRATION ET CONCEPTS AVANCES DES BASE DE DONNEES,12.8
7500,S3,2013-2014,"ANALYSE, CONCEPTION ET PROGRAMMATION ORIENTEE OBJET",14.1
7500,S3,2013-2014,TEC ET CULTURE D'ENTREPRISE,12.94
7500,S3,2013-2014,ADMINSTATION SYSTEME ET RESEAUX,12.28
7500,S4,2013-2014,TECHNOLOGIE WEB ET MATHEMATIQUES,12
7500,S4,2013-2014,RESEAUX INFORMATIQUES,14.02
7500,S4,2013-2014,PROJET DE FIN D'ETUDES,16
7500,S4,2013-2014,STAGES D'INSERTION PROFESSIONNELLE,14.9
7500,S5,2014-2015,BASE DE DONNEES,12
7500,S5,2014-2015,PROGRAMMATION ORIENTEE OBJETS (LANGAGE C++),12
7500,S5,2014-2015,CONCEPTION ORIENTEE OBJETS (UML),14
7500,S5,2014-2015,RECHERCHE OPERATIONNELLE,10
7500,S5,2014-2015,COMPILATION,8.65
7500,S5,2014-2015,RESEAUX,11.8
7500,S6,2014-2015,DEVELOPPMENT WEB,14
7500,S6,2014-2015,PROJET TUTORE,16
7500,S6,2014-2015,PROJET TUTORE,16
7500,S6,2014-2015,SI DECISIONNELS,12
7500,S6,2014-2015,ANALYSE DE DONNEES,10
7500,S6,2014-2015,JAVA,10
1344,S1,2012,LANGUE 1,14
1344,S1,2012,METHODLGIE,15
1344,S1,2012,ANALYSE 1,10
1344,S1,2012,ALGEBRE 1,8
1344,S1,2012,MECANIQUE 1,12
1344,S1,2012,THERMODYNAMIQUE 1,13
1344,S1,2012,NAN,
1344,S1,2012,NAN,
1344,S2,2013,LANGUE 1,15
1344,S2,2013,INFORMATIQUE 1,13.15
1344,S2,2013,ANALYSE 2,11
1344,S2,2013,ALGEBRE 2,12
1344,S2,2013,ELECTRICITE 1,13.5
1344,S2,2013,OPTIQUE 1,14.5
1344,S2,2013,NAN,
1344,S2,2013,NAN,
1344,S3,2013,LANGUE 2,17
1344,S3,2013,INFORMATIQUE 1,14.45
1344,S3,2013,ANALYSE 3,10
1344,S3,2013,ARCHITECTURE DES ORDINATEURS,13.5
1344,S3,2013,MECANIQUE,14.5
1344,S3,2013,ELECTOMAGNETIQUE,14.5
1344,S3,2013,NAN,
1344,S3,2013,NAN,
1344,S4,2014,LANGUE 2,15
1344,S4,2014,INFORMATIQUE2,10
1344,S4,2014,SYSTEME D'EXPLOITATION,12.8
1344,S4,2014,ALGORITHMES ET STRUCTURES DES DNNEES,17
1344,S4,2014,PROBABILITES ET STATISTIQUES,11.75
1344,S4,2014,ANALYSE NUMERIQUE ET PROGRAMMATION,14
1344,S4,2014,NAN,
1344,S5,2014,BASES DE DONNEES,14
1344,S5,2014,COMPILATION,14
1344,S5,2014,RESEAU 1,10.5
1344,S5,2014,RECHERCHE OPERATIONNELLE(VAR),11
1344,S5,2014,COCEPTION ORIENTEE  OBJETS(UML),8.63
1344,S5,2014,PROGRAMMATION ORIENTEE OBJET (VAR),5
1344,S5,2014,NAN,
1344,S5,2014,NAN,
1344,S6,2015,PROGRAMMATION WEB AVANCEE,15
1344,S6,2015,RESEAU 2,8
1344,S6,2015,PROGRAMMATION SYSTEME,14
1344,S6,2015,BASES DE DONNEES AVANCEES,9
1344,S6,2015,PROJET TUTORAT 1,16
1344,S6,2015,PROJET TUTORAT 2,16
1344,S6,2015,NAN,
1344,S6,2015,NAN,
5767,S1,2011/2012,LANGUE/METHODOLIGIE/INFORMATIQUE,12.85
5767,S1,2011/2012,ANALYSE I,15.5
5767,S1,2011/2012,ALGEBRE I,6.7
5767,S1,2011/2012,PHYSIQUE I,10.65
5767,S2,2011/2012,LANGUE II / INFORMATIQUE,14.76
5767,S2,2011/2012,ANALYSE II,10
5767,S2,2011/2012,ALGEBRE II,10
5767,S2,2011/2012,PHYSIQUE II,10.72
5767,S3,2012/2013,LANGUE II / INFORMATIQUE,10.65
5767,S3,2012/2013,ANALYSE III,7.5
5767,S3,2012/2013,ARCHITECTURE DES ORDINATEURS ET PROJET EN ASSEMBLEUR,11.85
5767,S3,2012/2013,PHYSIQUE III,10
5767,S4,2012/2013,LANGUE II / INFORMATIQUE II,13.5
5767,S4,2012/2013,SYSTEME D'EXPLOITATION ET PROJET,12.34
5767,S4,2012/2013,ALGORITHME ET STRUCTURES DE DONNEES,10.02
5767,S4,2012/2013,MATHEMATIQUES,12.25
5767,S5,2013/2014,PROGRAMMATION ORIENTE OBJET,12.92
5767,S5,2013/2014,METHODOLOGIES DE CONCEPTION,11.87
5767,S5,2013/2014,RESEAU ET PROGRAMMATION INTERNET,10.46
5767,S5,2013/2014,RO ET ANALYSE DE DONNEES,10.06
5767,S6,2013/2014,CONCEPTION ET DEVELOPPEMENT D'APPLICATION WEB,11
5767,S6,2013/2014,DBA,12.22
5767,S6,2013/2014,ENTREPRENEURIAT,12.25
5767,S6,2013/2014,PFE,14.5
6661,S1,2012-2013,ANALYSE 1,10
6661,S1,2012-2013,MECANIQUE/THERMODYNAMIQUE,10.03
6661,S1,2012-2013,CHIMIE GENERALE,8.35
6661,S1,2012-2013,LANGUES ET COMMUNICATION 1,11.63
6661,S2,2012-2013,ELECTRICITE/ELECTRONIQUE,10
6661,S2,2012-2013,ARCHITECTURE/SYSTEME D'EXPLOITATION,11.44
6661,S2,2012-2013,ALGEBRE,8
6661,S2,2012-2013,LANGUES ET COMMUNICATION 2,11
6661,S3,2013-2014,ANALYSE 2,13.5
6661,S3,2013-2014,ANALYSE NUMERIQUES/PROBABILITES ET STATISTIQUE,10
6661,S3,2013-2014,ELECTROMAGNETISME/OPTIQUE,11.5
6661,S3,2013-2014,ALGORITHMIQUE ET PROGRAMMATION,13.88
6661,S4,2013-2014,SERIES DE FONCTIONS/ ANALYSE COMPLEXE,11.25
6661,S4,2013-2014,PROBABILITE  STATISTIQUE/ ALGEBRE 2,10
6661,S4,2013-2014,MECANIQUE DU SOLIDE /MECANIQUE QUANTIQUE,8.25
6661,S4,2013-2014,ELECTRONIQUES ANALOGIQUE ET NUMERIQUE,10.5
6661,S5,2014-2015,ANALYSE NUMEIQUE 2,13.55
6661,S5,2014-2015,INTEGRATION,12.10
6661,S5,2014-2015,TOPOLOGIE,10
6661,S5,2014-2015,MATHEMATIQUES DISCRETES,13.10
6661,S5,2014-2015,ALGEBRE 3: GROUPES ET ANNEAUX,10
6661,S5,2014-2015,RESEAUX INFORMATIQUES,13.67
6661,S6,2014-2015,TECHNOLOGIES DU WEB,14.70
6661,S6,2014-2015,PROGRAMMATION ORIETEE OBJET: JAVA,16.50
6661,S6,2014-2015,GESTION D'ENREPRISE§ ENTREPRENQRIQT,12.56
6661,S6,2014-2015,PROJET FIN D'ETUDES -1,17
6661,S6,2014-2015,PROJET FIN D'ETUDES -2,17
6661,S6,2014-2015,PROJET FIN D'ETUDES -3,17
5135,S1,2012/2013,CHIMIE GENERALE,11.66
5135,S1,2012/2013,LANGUES ET COMMUNICATION,14.65
5135,S1,2012/2013,MECANIQUE ET THERMODYNAMIQUE,12.65
5135,S1,2012/2013,ANALYSE 1,10.15
5135,S2,2012/2013,INFORMATIQUE,14.68
5135,S2,2012/2013,ALGEBRE,11.48
5135,S2,2012/2013,LANGUES ET COMMUNICATION 2,13.73
5135,S2,2012/2013,ELECTRICITE ET NOTIONS D'ELECTRONIQUE,10.06
5135,S3,2013/2014,CHIMIE MINERALE ET ORGANIQUE,10
5135,S3,2013/2014,ALGORITHMIQUE,15.14
5135,S3,2013/2014,ELECTROMAGNETISME ET OPTIQUE,10.18
5135,S3,2013/2014,ANALYSE 2,10
5135,S4,2013/2014,PROGRAMMATION ORIENTEE OBJET C++/JAVA,11.84
5135,S4,2013/2014,VB.NET /SYSTEME D'EXPLOITATION LINUX,12.8
5135,S4,2013/2014,SYSTEMES D'INFORMATION/ BASE DE DONNEES RELATIONNEL,10
5135,S4,2013/2014,ANGLAIS/FONCTIONS CLES DE L'ENTREPRISE,10.61
5135,S5,2014/2015,PROGRAMMATION WEB,16.8
5135,S5,2014/2015,INTERFACE HOMME MACHINE /UML,14.335
5135,S5,2014/2015,DMINISTRATION DE BASES DE DONNEES ORACLE/RESEAUX,15.85
5135,S5,2014/2015,THEORIE DES GRAPHES /PROBABILITES STATISTIQUE,13.5
5135,S6,2014/2015,ARCHITECTURE REPARTIE/WEB SERVICES,15.78
5135,S6,2014/2015,BASES DE DONNEES REPARTIES,15.5
5135,S6,2014/2015,STAGE,16.25
5135,S6,2014/2015,PROJET FIN D'ETUDE,15.2
5833,S1,2012-2013,LANGUE 1,8.00
5833,S1,2012-2013,METHODOLOGIE,12.00
5833,S1,2012-2013,ANALYSE 1,10.00
5833,S1,2012-2013,ALGEBRE 1,10.50
5833,S1,2012-2013,MECANIQUE 1,12.00
5833,S1,2012-2013,THERMODYNAMIQUE 1,7.00
5833,S2,2012-2013,LANGUE I,12.00
5833,S2,2012-2013,INFORMATIQUE 1,11.00
5833,S2,2012-2013,ANALYSE 2,15.50
5833,S2,2012-2013,ALGEBRE 2,8.50
5833,S2,2012-2013,ELECTRICITE 1,10.00
5833,S2,2012-2013,OPTIQUE 1,5.25
5833,S3,2013-2014,LANGUE 2,13.00
5833,S3,2013-2014,INFORMATIQUE 1,14.50
5833,S3,2013-2014,ANALYSE 3,18.00
5833,S3,2013-2014,ARCHITECTURE DES ORDINATEURS,16.13
5833,S3,2013-2014,MECANIQUE ,16.00
5833,S3,2013-2014,ELECTROMAGNETISME,6.00
5833,S4,2013-2014,LANGUE 2,10.00
5833,S4,2013-2014,INFORMATIQUE 2,16.75
5833,S4,2013-2014,SYSTEME D'EXPLOITATION ET PROJET,13.65
5833,S4,2013-2014,ALGORITHMES ET STRUCTURES DE DONNEES,17.75
5833,S4,2013-2014,PROBABILITE ET STATISTIQUE,11.75
5833,S4,2013-2014,METHODE NUMERIQUES ET PROGRAMMATION,11.25
5833,S5,2014-2015,BASE DE DONNEES,14.00
5833,S5,2014-2015,COMPILATION,16.50
5833,S5,2014-2015,RESEAUX 1,13.70
5833,S5,2014-2015,RECHERCHE OPERATIONNELLE,11.25
5833,S5,2014-2015,CONCEPTION ORIENTEE OBJETS,15.65
5833,S5,2014-2015,PROGRAMMATION ORIENTEE OBJETS,16.08
5833,S6,2014-2015,PROGRAMMATION WEB AVANCEE,15.50
5833,S6,2014-2015,RESEAUX 2,12.50
5833,S6,2014-2015,PROGRAMMATION SYSTEME(C SOUS LINUX),16.00
5833,S6,2014-2015,BASE DE DONNEES AVANCEES,14.25
5833,S6,2014-2015,PROJET TUTORAT 1,16.00
5833,S6,2014-2015,PROJET TUTORAT 2,16.00
1874,S1,2013,POGRAMMATION STRUCTUREE C,7.5
1874,S1,,ALGORITHMIQUE,5
1874,S1,,ARCHITECTURE DES ORDINATEURS,11.75
1874,S1,,INITIATION AUX RESEAUX,10
1874,S1,,LANGUE1: FRANCAIS ET ANGLAIS,14.25
1874,S1,,METHODOLOGIE DU TRAVAIL UNIVERSITAIRE,18
1874,S1,,ARITHMETIQUE DES EHNTIERS ET DES POLYNOMES / ALGEBRE,10.5
1874,S1,,CALCUL NUMERIQUE/ ANALYSE,4
1874,S2,,MERISE ET SQL,10.1
1874,S2,,INITIATION AUX BASES DE DONNEES: ACCESS,11.38
1874,S2,,LANGUE2: ANGLAIS GENERALE2 ET FRANCAIS 2,13
1874,S2,,TEC2,16
1874,S2,,ANALYSE,8
1874,S2,,ALGEBRE,13
1874,S2,,SYSTEMES D'EXPLOITATION,16.75
1874,S2,,ADMINISTRATION LUNIX,14
1874,S3,2014,ANGLAIS 3 FRANCAIS 3,14
1874,S3,,TEC2,16
1874,S3,,PROGRAMMATION WEB,7.75
1874,S3,,E-COMMERCE,7.75
1874,S3,,STATISTIQUES,10
1874,S3,,ANALYSE DE DONNEE,10
1874,S3,,STRUCTURE DE DONNEES ET IMPLEMENTATION,7.5
1874,S4,,"DIDACTIQUE, PEDAGOGIE",13
1874,S4,,E-LEARNING,10.9
1874,S4,,ANGLAIS COMMERCIAL FRANCAIS COMMERCIAL,13.5
1874,S4,,TECHNIQUES DE PERFECTION,13.25
1874,S4,,ARCHITECTURE ET ADMINISTRATION ORACLE,5.5
1874,S4,,PROGRAMMATION PL/SQL,6
1874,S4,,PROGRAMMATION C++,11.5
1874,S4,,JAVA,11.5
1874,S5,2015,ADMINISTRATION SYSTEME UNIX,13.38
1874,S5,,CONCEPTION ORIENTEE OBJET (UML),9
1874,S5,,GENIE LOGICIEL2,16
1874,S5,,JAVA,12
1874,S5,,ORACLE,12
1874,S5,,RESEAUX2,15.5
1874,S6,,INTERFACE HOMME MACHINE,12
1874,S6,,J2EE,10
1874,S6,,PROG. MOBILE: ANDROID,12.11
1874,S6,,STAGE,16
7197,S1,2011,ALGEBRE I,10.5
7197,S1,2012,ANALYSE I,8
7197,S1,2011,LANGUES ET MTHEDODOLOGIE,12.28
7197,S1,2012,PHYSIQUE 1,10.34
7197,S2,2012,ALGEBRE II,10.2
7197,S2,2013,ANALYSE II,12.19
7197,S2,2012,LANGUE ET INFORMATIQUE,11.17
7197,S2,2013,PHYSIQUE 2,11.91
7197,S3,2013,ARCHITECTURE DES ORDINATEURS ET PROJET EN ASSEMBLEUR,14.53
7197,S3,2013,LC-INFORMATIQUE,10.45
7197,S3,2013,ANALYSE IV,10.47
7197,S3,2013,PHYSIQUE III,8.56
7197,S4,2013,LANGUE ET TEX MAPLE,10.59
7197,S4,2014,SYSTEME D'ECPLOITATION,10.18
7197,S4,2014,PROBABILITE ET STATISTIQUE ANALYSE NUMERIQUES,9.74
7197,S4,2014,STRUCTURE DE DONNEES,13.25
7197,S5,2015,BASES DE DONNEES,11.19
7197,S5,2015,COMPILATION,11.38
7197,S5,2015,RESEAUX,13.09
7197,S5,2015,RECHERCHE OPERATIONNELLE,10
7197,S5,2015,CONCEPTION ORIENTEE OBJET (UML),8.28
7197,S5,2015,PROGRAMMATION ORIENTEE OBJET(JAVA),6.38
7197,S6,2015,BASES DES DONNEES ET PROGRAMATION WEB,10.03
7197,S6,2015,INTERFACE HOMME MACHINE,13
7197,S6,2015,ADMINISTRATION DES RESEAUX  INFORMATIQUES,12.25
7197,S6,2015,INTERCONNEXION DE RESEAUX,13.88
7197,S6,2015,PROJET TUTORE,15
7197,S6,2015,PROJET TUTORE,15
2500,S1,2012/2013,LANGUE 1 & METHODOLOGIE,14.35
2500,S1,2012/2013,PHYSIQUE 1,12
2500,S1,2013/2014,ANALYSE 1,5
2500,S1,2013/2014,ALGEBRE 1,12
2500,S1,Moyenne,NAN,10.84
2500,S2,2012/2013,LANGUE 2 & INFORMATIQUE 1,17.75
2500,S2,2012/2013,ANALYSE 2,8
2500,S2,2012/2013,ALGEBRE 2,11
2500,S2,2012/2013,PHYSIQUE 2,9.03
2500,S2,Moyenne,NAN,11.45
2500,S3,2013/2014,PROGRAMMATION 1,14.94
2500,S3,2013/2014,ALGORITHMIQUE 2,14.94
2500,S3,2013/2014,SYSTEME D'EXPLOITATION 1,13.33
2500,S3,2014/2015,PROBABILITES - STATISTIQUES,10.5
2500,S3,2014/2015,TECHNOLOGIE DU WEB,15.5
2500,S3,2013/2014,ELECTRONIQUE,13.75
2500,S3,Moyenne,NAN,13.83
2500,S4,2013/2014,PROGRAMMATION 2,15.09
2500,S4,2013/2014,STRUCTURES DE DONNEES,17.01
2500,S4,2013/2014,SYSTEME D'EXPLOITATION 2,13.33
2500,S4,2013/2014,ANALYSE NUMERIQUE,10
2500,S4,2013/2014,ARCHITECTURE DES ORDINATEURS,13.75
2500,S4,2014/2015,ELECTROMAGNETISME,12
2500,S4,Moyenne,NAN,13.53
2500,S5,2014/2015,BASES DE DONNEES,14.4
2500,S5,2014/2015,COMPILATION,11.5
2500,S5,2014/2015,RESEAUX,14.4
2500,S5,2014/2015,RECHERCHE OPERATIONNELLE,12.9
2500,S5,2014/2015,CONCEPTION ORIENTEE OBJETS (UML),13.75
2500,S5,2014/2015,PROGRAMMATION ORIENTEE OBJETS,12.5
2500,S5,Moyenne,NAN,13.24
2500,S6,2014/2015,PROGARAMMATION RESEAU,17.95
2500,S6,2014/2015,BD2 (PLSQL),14.6
2500,S6,2014/2015,WEB DYNAMIQUE,11.13
2500,S6,2014/2015,GESTION DE PROJET,12.2
2500,S6,2014/2015,PROJET TUTORE 1,15
2500,S6,2014/2015,PROJET TUTORE 2,15
2500,S6,Moyenne,NAN,14.31
4157,S1,2011/2012,LANGUE 1 ET METHODOLOGIE,15.9
4157,S1,2011/2012,ANALYSE I,5
4157,S1,2011/2012,ALGEBRE I,10
4157,S1,2011/2012,PHYSIQUE I,15.85
4157,S2,2011/2012,LANGUE 2 ET INFORMATIQUE I,10.38
4157,S2,2011/2012,ANALYSE II,11
4157,S2,2012/2013,ALGEBRE II,11
4157,S2,2012/2013,PHYSIQUE II,10.23
4157,S3,2012/2013,LANGUE N3 ET INFORMATIQUE 3,11.63
4157,S3,2013/2014,ANALYSE III,10.5
4157,S3,2013/2014,ARCHITECTURE DES ORDINATEURS ET ASSEMBLEUR,14.25
4157,S3,2012/2013,PHYSIQUE 3,10
4157,S4,2013/2014,TEC ET INFORMATIQUE 4,15.47
4157,S4,2013/2014,SYSTEME D'EXPLOITATION ET PROJET,13.12
